player_id,height,breakpoint_saved_pct,second_serve_win_pct,df_pct,first_serve_pct,first_serve_win_pct,win_rate,age,mean_rank_points,ace_point_pct
100644,198,0.559223963596077,0.17006599926421728,0.32385325796880865,0.7351579078724508,0.47888883117352626,69.34673366834171,21.15730055327561,4281.643502019482,0.11124905588724414
103333,208,0.7024074719318621,0.19345024234761427,0.33665786175031814,0.8336760674493138,0.5415601167298514,41.02564102564102,39.12083556527731,962.8682065217391,0.23093645621183695
103819,185,0.6093524927110567,0.21144645464647754,0.13944692006602288,0.7770561785172885,0.48952838894946027,84.17721518987342,37.09069058683397,6720.290977443609,0.10225660164080902
103852,188,0.6435921957316189,0.20293223396035964,0.24335035524994875,0.7678517829260224,0.45702132731642514,47.11538461538461,36.59486386303774,1064.2836734693878,0.13948327698905005
103893,183,0.6032682106673968,0.2086045613970876,0.23019841700540783,0.7053553928637718,0.41561360407670356,34.5679012345679,36.00515929900485,929.3493935309973,0.055443164492801844
103917,190,0.633809913377221,0.2077026089839813,0.2491610309473366,0.7291464747041958,0.44230597274104816,40.909090909090914,35.78922059004722,637.0106837606838,0.07032850615573136
103990,180,0.6036249945340855,0.1685812599936996,0.1486442579321836,0.6617562911659908,0.43183937909614983,35.294117647058826,35.145437952417424,145.98484848484847,0.030872462359466245
104198,188,0.6000522852238539,0.20829893631919222,0.3638026216702687,0.7082579277572479,0.4183052732529386,31.818181818181817,34.85177580043904,682.036507936508,0.04473912393043211
104259,178,0.6052887372746738,0.21283227497830437,0.15226386903101624,0.7217246913863936,0.43973401393854444,54.61538461538461,34.56368354327178,1169.9631176891858,0.06505225963045998
104269,188,0.5796230149685748,0.17163147102608262,0.2997360031538539,0.712047622353096,0.46364188259487726,53.459119496855344,34.56790468449812,1242.1303656597775,0.07339128226340239
104291,185,0.5724875846631902,0.22361389833037787,0.26601029915980895,0.7176656253677325,0.38373200035763516,38.63636363636363,34.16338974558268,764.3850762527234,0.05027583290655861
104297,178,0.5953761014359391,0.20444714281747003,0.28104043677192764,0.69414929116997,0.42068882571038974,25.64102564102564,33.66128065331931,605.7672413793103,0.04715493406917112
104312,190,0.5578945140607496,0.20893969186655903,0.2064022433577271,0.7177943142364684,0.41486619549131526,49.557522123893804,34.36162746016469,844.1177944862155,0.07245031676791891
104424,178,0.4613095238095238,0.21141425908567654,0.13630411255411257,0.7148013539800191,0.3944985151046677,33.33333333333333,33.696098562637495,412.125,0.05333345413835233
104460,196,0.6368403755335573,0.2067801217189827,Inf,0.7348400871465275,0.42498374014075263,32.35294117647059,32.69585237247945,563.5494071146245,0.09507343639623896
104468,183,0.5851265321828694,0.2053286137408627,0.2108762258174132,0.6896158432549846,0.4117562849920059,49.6551724137931,33.53190617131172,1129.4539573820396,0.046961388567963086
104505,190,0.7926713564213564,0.16617581896596395,0.2890183792815372,0.7537609575026909,0.4712812185089169,8.333333333333332,32.21305457035909,483,0.07369563738881554
104534,175,0.5199664937067169,0.19012948720437872,0.23392178361503296,0.6780612250245901,0.4197185808570535,47.368421052631575,32.548520800068054,602.4916666666667,0.03273691306350871
104542,188,0.6457150012728355,0.2037166845939017,0.19303912078112317,0.7891567655544285,0.4797173418340559,64.42307692307693,33.29121085288877,1520.1752722872125,0.13163259433247082
104545,206,0.6807938726837537,0.16885497412643968,0.1458007893890809,0.8004039143394912,0.5599227777050695,59.333333333333336,33.09086106769553,2553.968502486646,0.23531072360232735
104571,183,0.6054813440527727,0.23296148625887253,0.30609231893624683,0.7631332962961324,0.4076752756843176,45.76271186440678,32.594077179493,634.4924768518518,0.1092422288641286
104586,196,0.5859443777511004,0.1932468168409901,0.27172632689439413,0.7059486936113412,0.44875282848816067,50,33.12251882272857,302.07142857142856,0.0737988171673929
104620,183,0.6597176434676435,0.1399319033077075,0.08101388807271159,0.6457410102627041,0.4802599038734642,41.17647058823529,32.58891170431857,314.5857142857143,0.022642478134171036
104655,180,0.5695499119578716,0.2132906773078447,0.2831518417026697,0.7371975814992954,0.43455545369190296,49.523809523809526,32.42527634313144,1113.9319666182873,0.068460231868001
104660,193,0.65494340338631,0.20086262019888257,0.21314199339409423,0.7304336658212565,0.4396869106208144,34.61538461538461,32.5788586025219,460.4640522875817,0.11377288093895879
104665,180,0.5335442275302956,0.16741427215707294,0.23320571911748383,0.6556590784724036,0.4291760450669382,45.65217391304348,33.07497148071257,622.5352380952381,0.021060057518147712
104678,193,0.5519595411468476,0.17443343906553618,0.2511415957211566,0.7201905938051139,0.4532820881897389,50,31.734911623788236,884.4558823529412,0.0909134424349766
104719,190,0.6353019516325968,0.20594830007211687,0.18213759964471538,0.7241573993558706,0.4604404677921021,32.608695652173914,32.15322543847635,639.3817204301075,0.07132491126385071
104731,203,0.6249658024267399,0.19111058513340523,0.20134196277713284,0.7805089940927877,0.4979951996629557,66.11570247933885,31.78552319661035,2704.9321646341464,0.17710227369785653
104735,180,0.5895833333333333,0.2323820507743818,0.3451388888888889,0.7309532209348386,0.3987973247377963,40,31.434633812483334,301.66666666666663,0.023196645892804586
104745,185,0.6336532782595694,0.1871415076221168,0.14754367812324243,0.6993053127856028,0.4651521771079441,86.36363636363636,31.934756895657678,7608.711622807017,0.046869942718556996
104755,185,0.5541819089518939,0.19288502324784113,0.20627824079212967,0.7185590041042502,0.44441327279408116,55.55555555555556,32.00951403148839,1349.544642857143,0.06617951593331507
104792,193,0.5965323691952444,0.1714049690402079,0.3243087926069103,0.7026565296578919,0.4565243367190849,62.22222222222222,31.93122491980938,1821.0556722689075,0.08895128707036346
104797,188,0.6032871030015106,0.17278171375299303,0.12897448961859032,0.7273081102167469,0.48410249396920313,37.83783783783784,31.462161116573057,637.4984472049689,0.0891607592190802
104871,188,0.6210065832813285,0.1825600249408456,0.3433040166082041,0.7422050786670746,0.4658693833756827,48.837209302325576,31.433534523886436,834.3614718614718,0.10970115019574123
104882,188,0.5193482443482443,0.21877226895045865,0.2630321067821068,0.7155634891948777,0.4256759468585113,18.181818181818183,31.031561335488888,457.75,0.04637064844502836
104897,188,0.645261286332715,0.16423651163531144,0.1770731278954963,0.6903493134577888,0.43489946495808574,53.333333333333336,31.584360027371428,371.4196428571429,0.08405679755230283
104898,190,0.5801291238714321,0.20836433399865312,0.24607360835060313,0.7401913256237795,0.43148198996713216,43.84615384615385,30.996549722407234,951.7266282143715,0.091258287517136355
104918,190,0.5469827798543659,0.2052503035818316,0.22959812018326872,0.7280234717639159,0.4274587007754218,62.71186440677966,30.88069663839883,5516.826167076168,0.08078867196071361
104919,188,0.5549502639909616,0.2112087711746311,0.2792163647195448,0.7277050071630794,0.4427417639511063,48.93617021276596,31.188945183454393,909.4596920289855,0.08304419201807697
104925,188,0.5782078353659437,0.1851669450645671,0.18914100094618908,0.7212371076386331,0.4774292187875947,82.73809523809523,31.19174039794623,7356.249069709749,0.06503219138730192
104926,178,0.5408179934310772,0.19485173398800826,0.32235350212703595,0.6796619670441324,0.409295216935598,61.1764705882353,31.06375036097031,1919.626311188811,0.04337686008609925
104978,196,0.6568362193362194,0.16786330167921765,0.36746632996633,0.6931093749218808,0.4691066213460978,14.285714285714285,30.929272188008333,262.5833333333333,0.1085450018290387
104999,190,0.6043457548052202,0.17934776624448823,0.21799181558241548,0.71071452148077,0.451547047039168,40.17857142857143,30.38056035133161,1083.3756218905473,0.0760328882996467
105011,185,0.48547979797979796,0.2021823554574696,0.23803140096618358,0.751716640277961,0.4457981290366251,22.22222222222222,29.846680355925002,528.2857142857142,0.07484974589791918
105023,198,0.6070512857644883,0.20596226487820896,0.28021206800762055,0.8007919570633384,0.47141936426026954,55.81395348837209,30.60801201612719,1463.9126461988303,0.17792938436708283
105041,185,0.5429323248767693,0.2260868433056249,0.20254397988395573,0.7468790283806906,0.4338087502834918,40,30.30876872765463,568.7222222222222,0.09806433723413456
105051,188,0.5975135365491355,0.18627992267728627,0.4306938398910294,0.731427229039403,0.44770389519856235,38.80597014925373,30.598076569931756,708.016416510319,0.08744705702453798
105053,188,0.6031018518518518,0.1682636073806068,0.21008013858010494,0.7039877631192812,0.4455220205680014,28.57142857142857,30.163312799461664,374.5333333333333,0.046687208854367626
105062,183,0.5837938245952375,0.18264871724373083,0.09747038237194935,0.6659960991465189,0.4383249544772546,46.788990825688074,30.707122160625694,790.513353617309,0.034738487510445164
105064,188,0.5292974324623941,0.22580021008105394,0.30163137500532455,0.6988231630092512,0.40628219471000415,32.25806451612903,29.41702030571976,696.2071428571428,0.057954982336208244
105065,175,0.59312187926739,0.19301886714002386,0.21918138078852362,0.709060935792701,0.42860824377315065,25,30.398357289528573,402.45238095238096,0.05666606976682352
105077,188,0.5983954166143708,0.19686906404279875,0.19904293910745158,0.6839308601703098,0.4257786105179818,47.05882352941176,30.320721474383255,1290.087962962963,0.04702693912917427
105132,190,0.5517731227106227,0.20546947899877405,0.19131349206349207,0.7319884962896159,0.43183367221969976,38.46153846153847,30.14637234769375,446.55,0.0652098690566402
105138,183,0.5863570174294352,0.19430691448476942,0.16791524439601868,0.7047686304743959,0.45152457816424996,63.095238095238095,30.15326507036257,2051.7506086427265,0.04090609281701047
105155,180,0.5733304195804195,0.10897564391546143,0.2311460679843033,0.6343706233839035,0.4649505233515776,26.666666666666668,30.1030738597625,463.5,0.025986614404867756
105166,180,0.5838311198605317,0.23040093817675072,0.26723991886621645,0.7403402018381489,0.41322535024012563,22.727272727272727,29.74518661672412,453.3176470588235,0.05751404817276065
105173,183,0.5630683653186015,0.19868660043940037,0.1983308405003134,0.6964291008832513,0.4268132329599209,51.26582278481012,29.97494144425162,1177.889850889851,0.06257086428433208
105208,190,0.587150870666971,0.21448760625622976,0.4093941910486028,0.755526234442119,0.42176049106876357,36.17021276595745,29.943707640483332,426.093137254902,0.11342688392949564
105216,173,0.6252673521783199,0.19132600707363986,0.2137829216540038,0.6937570401025082,0.4300159127197758,41.42857142857143,29.38135740063343,921.0168208578638,0.048912112562377486
105223,198,0.5557711152360787,0.17641301783320837,0.16349837440826492,0.744847417191156,0.48340993974814056,72.03389830508475,29.401956758059463,3066.2941176470586,0.11072894874983
105226,180,0.6567404817404817,0.2147685289185033,0.3167162377771622,0.6645423728396014,0.3958075304531174,50,30.0862422997875,268.8125,0.042603976432189536
105227,198,0.6067346161888072,0.2168449751011708,0.25878570698774095,0.7806079926477256,0.45652349901620815,63.29113924050633,29.639786164412897,3702.363793103448,0.11889107330047591
105311,185,0.5441742925806887,0.1990411066210011,0.17431875790505505,0.7194961842608649,0.43284483361240156,44.07894736842105,29.229418555245584,902.605706760316,0.052466146221965305
105332,196,0.5734616259504508,0.21729312728531297,0.45532846059283016,0.7675218797988419,0.3971967723039034,51.89873417721519,29.1592614656281,1078.8639281129654,0.11018223817788622
105357,183,0.6060405666174897,0.20810876863006997,0.1512109647768306,0.6953142457074826,0.42428201294383555,43.47826086956522,29.416840414889712,836.935576923077,0.05410480590153251
105373,190,0.600332652383736,0.19407789893971084,0.26727527000201395,0.6816151247081152,0.42261189608122685,48,28.958192199462182,799.2446581196582,0.05002271990701908
105376,185,0.5613761425526131,0.2200420124858054,0.30514502555680867,0.7461271486492509,0.4054414895077001,43.75,28.9541917002541,727.0727513227513,0.08665294058475131
